預註冊閘門通過：DECISION_20260903_R445_CONFORM_BANK_EXTENSION.md 授權 g_r445_conform_mbpp_ext
192 題（evalplus　offset=179　題序 [179, 371)）　輸出 runs/g_r445_conform_mbpp_ext
── 量具驗證（先答已知答案）
   參考解通過 192/192　壞解被擋 192/192
   可見閘門（CONFORM 決策量具）參考解通過 192/192　樁被擋 192/192　覆蓋 192/192
── 模型池：6 個 agent／1 個模型家族
  [OFF 137/192] 需求符合=True 接受=True 累計呼叫=137
  [CONFORM 137/192] 需求符合=True 接受=True 累計呼叫=205
  [OFF5 137/192] 需求符合=True 接受=True 累計呼叫=685
  [OFF 138/192] 需求符合=False 接受=True 累計呼叫=138
  [CONFORM 138/192] 需求符合=True 接受=True 累計呼叫=207
  [OFF5 138/192] 需求符合=False 接受=True 累計呼叫=690
  [OFF 139/192] 需求符合=True 接受=True 累計呼叫=139
  [CONFORM 139/192] 需求符合=True 接受=True 累計呼叫=208
  [OFF5 139/192] 需求符合=True 接受=True 累計呼叫=695
  [OFF 140/192] 需求符合=True 接受=True 累計呼叫=140
  [CONFORM 140/192] 需求符合=False 接受=True 累計呼叫=209
  [OFF5 140/192] 需求符合=True 接受=True 累計呼叫=700
  [OFF 141/192] 需求符合=False 接受=True 累計呼叫=141
  [CONFORM 141/192] 需求符合=True 接受=True 累計呼叫=210
  [OFF5 141/192] 需求符合=True 接受=True 累計呼叫=705
  [OFF 142/192] 需求符合=True 接受=True 累計呼叫=142
  [CONFORM 142/192] 需求符合=False 接受=True 累計呼叫=211
  [OFF5 142/192] 需求符合=True 接受=True 累計呼叫=710
  [OFF 143/192] 需求符合=True 接受=True 累計呼叫=143
  [CONFORM 143/192] 需求符合=True 接受=True 累計呼叫=212
  [OFF5 143/192] 需求符合=True 接受=True 累計呼叫=715
  [OFF 144/192] 需求符合=True 接受=True 累計呼叫=144
  [CONFORM 144/192] 需求符合=True 接受=True 累計呼叫=213
  [OFF5 144/192] 需求符合=True 接受=True 累計呼叫=720
  [OFF 145/192] 需求符合=True 接受=True 累計呼叫=145
  [CONFORM 145/192] 需求符合=True 接受=True 累計呼叫=214
  [OFF5 145/192] 需求符合=True 接受=True 累計呼叫=725
  [OFF 146/192] 需求符合=True 接受=True 累計呼叫=146
  [CONFORM 146/192] 需求符合=True 接受=True 累計呼叫=215
  [OFF5 146/192] 需求符合=False 接受=True 累計呼叫=730
  [OFF 147/192] 需求符合=True 接受=True 累計呼叫=147
  [CONFORM 147/192] 需求符合=True 接受=True 累計呼叫=216
  [OFF5 147/192] 需求符合=True 接受=True 累計呼叫=735
  [OFF 148/192] 需求符合=False 接受=True 累計呼叫=148
  [CONFORM 148/192] 需求符合=False 接受=True 累計呼叫=217
  [OFF5 148/192] 需求符合=True 接受=True 累計呼叫=740
  [OFF 149/192] 需求符合=True 接受=True 累計呼叫=149
  [CONFORM 149/192] 需求符合=True 接受=True 累計呼叫=218
  [OFF5 149/192] 需求符合=True 接受=True 累計呼叫=745
  [OFF 150/192] 需求符合=True 接受=True 累計呼叫=150
  [CONFORM 150/192] 需求符合=True 接受=True 累計呼叫=219
  [OFF5 150/192] 需求符合=True 接受=True 累計呼叫=750
  [OFF 151/192] 需求符合=True 接受=True 累計呼叫=151
  [CONFORM 151/192] 需求符合=True 接受=True 累計呼叫=220
  [OFF5 151/192] 需求符合=True 接受=True 累計呼叫=755
  [OFF 152/192] 需求符合=True 接受=True 累計呼叫=152
  [CONFORM 152/192] 需求符合=True 接受=True 累計呼叫=221
  [OFF5 152/192] 需求符合=True 接受=True 累計呼叫=760
  [OFF 153/192] 需求符合=True 接受=True 累計呼叫=153
  [CONFORM 153/192] 需求符合=True 接受=True 累計呼叫=222
  [OFF5 153/192] 需求符合=True 接受=True 累計呼叫=765
  [OFF 154/192] 需求符合=False 接受=True 累計呼叫=154
  [CONFORM 154/192] 需求符合=False 接受=True 累計呼叫=223
  [OFF5 154/192] 需求符合=True 接受=True 累計呼叫=770
  [OFF 155/192] 需求符合=True 接受=True 累計呼叫=155
  [CONFORM 155/192] 需求符合=True 接受=True 累計呼叫=224
  [OFF5 155/192] 需求符合=True 接受=True 累計呼叫=775
  [OFF 156/192] 需求符合=True 接受=True 累計呼叫=156
  [CONFORM 156/192] 需求符合=True 接受=True 累計呼叫=225
  [OFF5 156/192] 需求符合=True 接受=True 累計呼叫=780
  [OFF 157/192] 需求符合=False 接受=True 累計呼叫=157
  [CONFORM 157/192] 需求符合=True 接受=True 累計呼叫=226
  [OFF5 157/192] 需求符合=True 接受=True 累計呼叫=785
  [OFF 158/192] 需求符合=True 接受=True 累計呼叫=158
  [CONFORM 158/192] 需求符合=True 接受=True 累計呼叫=227
  [OFF5 158/192] 需求符合=True 接受=True 累計呼叫=790
  [OFF 159/192] 需求符合=True 接受=True 累計呼叫=159
  [CONFORM 159/192] 需求符合=False 接受=True 累計呼叫=228
  [OFF5 159/192] 需求符合=False 接受=True 累計呼叫=795
  [OFF 160/192] 需求符合=False 接受=True 累計呼叫=160
  [CONFORM 160/192] 需求符合=False 接受=True 累計呼叫=229
  [OFF5 160/192] 需求符合=False 接受=True 累計呼叫=800
  [OFF 161/192] 需求符合=True 接受=True 累計呼叫=161
  [CONFORM 161/192] 需求符合=True 接受=True 累計呼叫=231
  [OFF5 161/192] 需求符合=True 接受=True 累計呼叫=805
  [OFF 162/192] 需求符合=True 接受=True 累計呼叫=162
  [CONFORM 162/192] 需求符合=False 接受=True 累計呼叫=232
  [OFF5 162/192] 需求符合=False 接受=True 累計呼叫=810
  [OFF 163/192] 需求符合=False 接受=True 累計呼叫=163
  [CONFORM 163/192] 需求符合=False 接受=False 累計呼叫=237
  [OFF5 163/192] 需求符合=False 接受=True 累計呼叫=815
  [OFF 164/192] 需求符合=True 接受=True 累計呼叫=164
  [CONFORM 164/192] 需求符合=True 接受=True 累計呼叫=238
  [OFF5 164/192] 需求符合=True 接受=True 累計呼叫=820
  [OFF 165/192] 需求符合=False 接受=True 累計呼叫=165
  [CONFORM 165/192] 需求符合=True 接受=True 累計呼叫=240
  [OFF5 165/192] 需求符合=True 接受=True 累計呼叫=825
  [OFF 166/192] 需求符合=True 接受=True 累計呼叫=166
  [CONFORM 166/192] 需求符合=True 接受=True 累計呼叫=241
  [OFF5 166/192] 需求符合=False 接受=True 累計呼叫=830
  [OFF 167/192] 需求符合=True 接受=True 累計呼叫=167
  [CONFORM 167/192] 需求符合=True 接受=True 累計呼叫=242
  [OFF5 167/192] 需求符合=True 接受=True 累計呼叫=835
  [OFF 168/192] 需求符合=True 接受=True 累計呼叫=168
  [CONFORM 168/192] 需求符合=True 接受=True 累計呼叫=243
  [OFF5 168/192] 需求符合=True 接受=True 累計呼叫=840
  [OFF 169/192] 需求符合=False 接受=True 累計呼叫=169
  [CONFORM 169/192] 需求符合=False 接受=True 累計呼叫=246
  [OFF5 169/192] 需求符合=False 接受=True 累計呼叫=845
  [OFF 170/192] 需求符合=True 接受=True 累計呼叫=170
  [CONFORM 170/192] 需求符合=False 接受=True 累計呼叫=247
  [OFF5 170/192] 需求符合=True 接受=True 累計呼叫=850
  [OFF 171/192] 需求符合=True 接受=True 累計呼叫=171
  [CONFORM 171/192] 需求符合=True 接受=True 累計呼叫=248
  [OFF5 171/192] 需求符合=True 接受=True 累計呼叫=855
  [OFF 172/192] 需求符合=False 接受=True 累計呼叫=172
  [CONFORM 172/192] 需求符合=False 接受=False 累計呼叫=253
  [OFF5 172/192] 需求符合=False 接受=True 累計呼叫=860
  [OFF 173/192] 需求符合=False 接受=True 累計呼叫=173
  [CONFORM 173/192] 需求符合=False 接受=False 累計呼叫=258
  [OFF5 173/192] 需求符合=False 接受=True 累計呼叫=865
  [OFF 174/192] 需求符合=False 接受=True 累計呼叫=174
  [CONFORM 174/192] 需求符合=False 接受=True 累計呼叫=259
  [OFF5 174/192] 需求符合=False 接受=True 累計呼叫=870
  [OFF 175/192] 需求符合=False 接受=True 累計呼叫=175
  [CONFORM 175/192] 需求符合=False 接受=False 累計呼叫=264
  [OFF5 175/192] 需求符合=False 接受=True 累計呼叫=875
  [OFF 176/192] 需求符合=False 接受=True 累計呼叫=176
  [CONFORM 176/192] 需求符合=False 接受=True 累計呼叫=265
  [OFF5 176/192] 需求符合=False 接受=True 累計呼叫=880
  [OFF 177/192] 需求符合=True 接受=True 累計呼叫=177
  [CONFORM 177/192] 需求符合=True 接受=True 累計呼叫=266
  [OFF5 177/192] 需求符合=True 接受=True 累計呼叫=885
  [OFF 178/192] 需求符合=True 接受=True 累計呼叫=178
  [CONFORM 178/192] 需求符合=True 接受=True 累計呼叫=267
  [OFF5 178/192] 需求符合=True 接受=True 累計呼叫=890
  [OFF 179/192] 需求符合=True 接受=True 累計呼叫=179
  [CONFORM 179/192] 需求符合=True 接受=True 累計呼叫=268
  [OFF5 179/192] 需求符合=True 接受=True 累計呼叫=895
  [OFF 180/192] 需求符合=True 接受=True 累計呼叫=180
  [CONFORM 180/192] 需求符合=True 接受=True 累計呼叫=269
  [OFF5 180/192] 需求符合=True 接受=True 累計呼叫=900
  [OFF 181/192] 需求符合=False 接受=True 累計呼叫=181
  [CONFORM 181/192] 需求符合=False 接受=True 累計呼叫=274
  [OFF5 181/192] 需求符合=False 接受=True 累計呼叫=905
  [OFF 182/192] 需求符合=True 接受=True 累計呼叫=182
  [CONFORM 182/192] 需求符合=True 接受=True 累計呼叫=275
  [OFF5 182/192] 需求符合=True 接受=True 累計呼叫=910
  [OFF 183/192] 需求符合=True 接受=True 累計呼叫=183
  [CONFORM 183/192] 需求符合=True 接受=True 累計呼叫=276
  [OFF5 183/192] 需求符合=True 接受=True 累計呼叫=915
  [OFF 184/192] 需求符合=False 接受=True 累計呼叫=184
  [CONFORM 184/192] 需求符合=True 接受=True 累計呼叫=277
  [OFF5 184/192] 需求符合=False 接受=True 累計呼叫=920
  [OFF 185/192] 需求符合=True 接受=True 累計呼叫=185
  [CONFORM 185/192] 需求符合=True 接受=True 累計呼叫=278
  [OFF5 185/192] 需求符合=True 接受=True 累計呼叫=925
  [OFF 186/192] 需求符合=False 接受=True 累計呼叫=186
  [CONFORM 186/192] 需求符合=False 接受=True 累計呼叫=279
  [OFF5 186/192] 需求符合=False 接受=True 累計呼叫=930
  [OFF 187/192] 需求符合=False 接受=True 累計呼叫=187
  [CONFORM 187/192] 需求符合=True 接受=True 累計呼叫=280
  [OFF5 187/192] 需求符合=True 接受=True 累計呼叫=935
  [OFF 188/192] 需求符合=True 接受=True 累計呼叫=188
  [CONFORM 188/192] 需求符合=True 接受=True 累計呼叫=281
  [OFF5 188/192] 需求符合=True 接受=True 累計呼叫=940
  [OFF 189/192] 需求符合=True 接受=True 累計呼叫=189
  [CONFORM 189/192] 需求符合=True 接受=True 累計呼叫=282
  [OFF5 189/192] 需求符合=True 接受=True 累計呼叫=945
  [OFF 190/192] 需求符合=False 接受=True 累計呼叫=190
  [CONFORM 190/192] 需求符合=False 接受=False 累計呼叫=287
  [OFF5 190/192] 需求符合=False 接受=True 累計呼叫=950
  [OFF 191/192] 需求符合=True 接受=True 累計呼叫=191
  [CONFORM 191/192] 需求符合=True 接受=True 累計呼叫=289
  [OFF5 191/192] 需求符合=True 接受=True 累計呼叫=955
  [OFF 192/192] 需求符合=True 接受=True 累計呼叫=192
  [CONFORM 192/192] 需求符合=False 接受=True 累計呼叫=290
  [OFF5 192/192] 需求符合=True 接受=True 累計呼叫=960
── OFF: {"tasks": 192, "calls": 192, "infra_void": 0, "complete": true, "terminal": true, "processed": 192, "accepted": 192, "accepted_and_meets_demand": 135, "demand_equals_output_rate": 0.703125, "coverage": 1.0, "correct_delivery_rate": 0.703125, "raw_final_accuracy": 0.703125, "calls_per_task": 1.0, "calls_per_correct_delivery": 1.4222222222222223, "leaked": 57, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "endpoint_latency_ms": {"all": {"n": 192, "p50": 5150, "p95": 15403, "max": 21978}, "by_role": {"gen": {"n": 192, "p50": 5150, "p95": 15403, "max": 21978}}, "failed_attempts": 0}, "wall_s": 1223.2, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}
── CONFORM: {"tasks": 192, "calls": 290, "infra_void": 0, "complete": true, "terminal": true, "processed": 192, "accepted": 176, "accepted_and_meets_demand": 146, "demand_equals_output_rate": 0.8295454545454546, "coverage": 0.9166666666666666, "correct_delivery_rate": 0.7604166666666666, "raw_final_accuracy": 0.7604166666666666, "calls_per_task": 1.5104166666666667, "calls_per_correct_delivery": 1.9863013698630136, "leaked": 30, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "endpoint_latency_ms": {"all": {"n": 290, "p50": 6471, "p95": 17398, "max": 78609}, "by_role": {"gen": {"n": 290, "p50": 6471, "p95": 17398, "max": 78609}}, "failed_attempts": 0}, "wall_s": 2355.3, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}
── OFF5: {"tasks": 192, "calls": 960, "infra_void": 0, "complete": true, "terminal": true, "processed": 192, "accepted": 192, "accepted_and_meets_demand": 137, "demand_equals_output_rate": 0.7135416666666666, "coverage": 1.0, "correct_delivery_rate": 0.7135416666666666, "raw_final_accuracy": 0.7135416666666666, "calls_per_task": 5.0, "calls_per_correct_delivery": 7.007299270072993, "leaked": 55, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "endpoint_latency_ms": {"all": {"n": 960, "p50": 6317, "p95": 15602, "max": 64747}, "by_role": {"gen": {"n": 960, "p50": 6317, "p95": 15602, "max": 64747}}, "failed_attempts": 2}, "wall_s": 6790.5, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}

寫出 runs/g_r445_conform_mbpp_ext/summary.json
⚠ 這是待驗證的宣稱不是結果——OFF5 沒跑贏之前不能說機制有效。
